video_id,categoryId,how_fast,amount_trending
NqBN9BlJk88,25,0,14
NqMU5oX3cu8,25,0,8
NqWyOFwVbss,20,0,9
NqoKT-V0vKE,10,0,16
NqoY-pc6L9k,23,0,15
NqthlBLaeVk,1,0,10
NqzUF8bm5es,24,1,6
Nr7R3mDeJsk,24,0,10
Nr8eClE0VOU,17,0,12
NrRmUT6BIOs,26,0,9
NrRvmmPL0oY,15,0,8
NrS5f38t1JU,24,0,9
NrTskRd3NUY,24,0,13
NrhKf7oBvvo,10,0,11
NrjzJRU9PjQ,28,0,10
NsC081jFbOs,24,0,14
NsI3iWJXuks,22,0,9
NsLa09dcQHM,17,0,10
NsRPxHC84qw,23,0,12
NsXHHxpnYrA,24,0,15
NsY-9MCOIAQ,24,0,10
NsaAbamQ-Vg,24,2,4
NscfMQlu4ms,17,0,8
Nt4b0ZKa6mI,2,0,11
NtADJUSkZj4,17,0,14
NtKZVFoK6wA,24,0,11
NtMPaBDiDhI,24,0,11
NtP2NOX5B10,15,0,8
Nt_K1kLoLmY,24,0,14
Ntaom0n2V_g,24,2,11
NtwPjxRElHQ,17,0,4
NuHpfDiZ7Pc,23,1,8
NuNYp3viGgU,1,0,13
NuR-2Ds_ySY,24,5,2
NuWoya2yczM,23,0,10
NucSUe5HCL4,10,0,6
Nuee5Gfhekw,24,0,15
NufdiWdrxcI,10,0,13
NuoEUkiGhUU,10,0,12
NuxAOC6RU9c,10,0,16
Nv1iXGuGndg,23,0,8
Nv7IkL48Iv8,24,0,7
NvF44b8Y_QU,24,0,15
NvGocTDCFJw,17,0,14
NvK9APEhcdk,10,0,9
NvNAGsYg_fE,24,0,7
NvejV_pTFSY,27,0,9
Nvep2TH7EYQ,22,0,5
NviFf8hfD6M,17,0,18
NwCKKKyu7Wo,24,0,12
NwEA6yCNxpE,24,2,4
NwMXkYuwvzE,27,1,8
NwigA3lCG_w,26,0,15
NwtN3OCTL6w,26,0,15
Nwv7abh2g-M,28,3,7
Nwv8SVbK_kE,24,0,12
Nx3h23xCsbA,10,1,16
Nx5fsWd--1U,24,1,6
NxAaBwSmonY,24,2,9
NxAcHyZ89cQ,24,0,5
NxSD0jiJ9iY,10,0,9
NxSreJ_ggng,23,0,9
NxdxBr4kXoo,27,0,9
Nxq3g4Xydh8,22,0,12
Nxv24sC2pRs,10,0,10
Ny6coe79dPo,23,0,11
NyAoofYDN8I,2,0,7
NyBYNoPAol8,28,0,9
NyBbMAVMgr8,22,0,9
NyG_g59dmXM,22,0,12
NyPZm_C7rPo,24,2,15
NyVD4Hh8KY4,10,1,17
NyjWRuazgsw,24,1,7
Nz5AyVeBEFs,24,0,8
NzG-4gDDazg,20,0,10
NzOft1bVufs,25,1,5
NzXZvAxV6uc,24,0,13
NzhJgDC-c1M,17,0,3
Nzk-n7lZ7J4,24,0,19
Nzvzpg0i78Y,23,0,17
O-MysVaMCjg,19,0,15
O-TBXc5Aonw,25,1,7
O-gVMhXyFz0,17,0,8
O-mqRaOulGE,24,0,16
O-oe1fkoEU8,24,1,13
O-qvF1ufaNA,22,0,18
O-teoJSZUXE,1,0,9
O036_hbgVq4,20,0,7
O07Pcxw1jPY,22,1,7
O0U7RQL1rOk,10,1,9
O0W4e7d4VvE,17,1,13
O0cngAvGDgc,17,0,17
O0el2Kcyqtw,22,0,7
O0jE5t23o_w,23,0,16
O0kO14EecIg,24,0,8
O0mG2O52oL8,10,0,11
O1Ff9MBuO84,23,1,7
O1Jf3QmsMkI,24,0,9
O1LlFOmtiac,24,0,14
O1bDMnGrsYk,22,0,8
O1d2DYZZrek,10,0,22
O1hXeuoDONo,24,0,6
O22_3uydrHs,10,0,3
O2dnwo2mrR4,24,1,10
O2ueq8ER6tk,22,0,13
O3-JLpW1KFo,24,0,8
O3AB8iwXPEM,10,0,8
O3CTRFqO9KQ,24,0,14
O3HwR0xDSnY,24,0,11
O3O8TzAIF6w,24,0,10
O3PAOwD2iq8,24,0,11
O3_ZWTI8iDg,22,0,10
O3ciuJT4onI,22,0,8
O3gjsJF72aE,20,0,11
O3q3lEu4wZk,28,0,11
O4MLfEycJFE,26,0,11
O4PL7q9h_qo,23,0,13
O4V_VMBeJ7k,22,0,10
O4gFFS4Maek,23,0,17
O4kGEIdKSQA,24,0,12
O4mNDrrIVrE,24,0,7
O4nc-459gyk,22,0,17
O4s--6--Jng,25,3,5
O5-NRGDAJ70,17,0,11
O50UK_1XpLA,10,0,9
O53Eibvo9Qc,24,3,6
O54XodcvTLI,22,0,8
O5VbwCn_tcA,24,0,8
O5ckX6ocjRk,17,0,9
O5d9kdEeIJE,24,0,9
O5qOB4cDr7s,10,0,15
O68m6KRyM3E,25,0,9
O69XRGnuUEM,20,0,16
O6FrR9nAewE,24,0,13
O6cziuePjvY,24,0,11
O6eNm5sPOsM,24,0,9
O6jxnlddV2o,24,0,14
O6zHTk0U4fU,10,0,13
O73SpkO-ic4,1,0,6
O77HuiKDHt4,23,0,3
O7CXBCRnr0o,20,0,13
O7TeGzypNrg,20,1,9
O7VGyh5_HD4,1,0,6
O7f8GveWENg,23,0,10
O7huOBv9_g8,22,0,7
O7tFdmzkuwg,24,0,6
O82GMNrQ6Tw,20,0,9
O84fLDIU-T0,10,0,7
O86PAmaw6vY,24,0,14
O8E_2RIv-MM,25,0,4
O8M-IcgtLN8,22,1,10
O8Xq4xfH2ro,10,0,11
O8ZAxLK9RLg,22,0,9
O8bkmJLWEOY,25,0,5
O8gvMT20UAk,24,0,12
O8jc52Hw_to,24,0,6
O8pU-7KVn8g,1,0,3
O8rJQ0Djqqg,26,1,12
O8rMLPYAihE,25,0,10
O8zBPFYgz04,24,0,13
O939jApfgt8,1,0,11
O9SGGhXZMUo,24,0,11
O9l4icKsm98,28,0,14
O9r7GHPCYE0,20,0,10
OAJJlZqOYZs,10,5,5
OAipQU6-HQ0,22,1,7
OB1hvglDLZA,24,0,8
OBQBMArLH18,22,0,9
OBaEdVKsCL4,15,0,6
OBka0O49bHk,22,0,16
OBn-4leDft0,22,0,14
OBnI-L0xEZ4,1,0,11
OBtC_5HzUFA,24,0,4
OBzTxG3b_Kk,25,0,9
OC29BN3R8dM,10,0,11
OC4VRMZw7E4,24,0,12
OCDFEGYVqKE,24,0,8
OCcjd59KBhk,24,3,7
OCeZaXY2H5Y,24,0,10
OCvTxHQdAvA,10,0,8
OCxE6BV56Bk,10,0,5
ODG4LMBtxAc,17,2,7
ODIp5MvARe4,24,1,12
ODUCVjnyyZA,20,1,13
ODY6JWzS8WU,28,0,11
ODcezEP00KA,24,0,12
ODkqbKQmafY,22,0,10
ODu9m8b25z4,23,1,10
OE6s1FAMjto,23,0,10
OE7at1_uee8,24,2,11
OE8h-ZkvIJ0,10,0,11
OECYTzTtQfo,10,2,7
OECcMjRg9fM,24,0,15
OEaF6bTd1tc,22,0,12
OEu1OWf8ezU,10,0,12
OF2zPoTbk94,10,0,8
OF9O9K7Owe0,24,0,11
OFA632CK_qI,25,1,6
OFChJqmLvlw,22,0,11
OFMDXIeB52M,19,0,11
OFMghHEFbUE,23,0,14
OFpLQS_zx9g,24,1,8
OFrgwlbcZ1w,10,8,2
OG8t8gfYIiU,24,0,8
OGTOxmL_8Q4,24,0,13
OGVOTPxjdF4,24,0,13
OGWXEpdIyCk,24,0,10
OGx85MetThQ,24,4,9
OHGmlBwr7e0,24,1,12
OHS1PYKoGuQ,10,2,13
OHUsPiXfcfM,10,0,8
OH_yxnQ5AaA,24,0,11
OHq3UxfthZQ,22,2,7
OHtZ4rCrsBc,23,0,9
OI-lS_AQ0dk,10,0,7
OI6Psf5y-0k,17,0,11
OIWipHpwjyY,24,0,14
OIad-2swYzE,17,0,12
OIbsrB8nixM,24,3,11
OIiyOINofIc,24,0,8
OIjBNsdklOo,24,0,11
OIoJZoxtHuw,25,2,10
OJBuigBMK0Q,17,0,6
OJCeuJS7vUk,24,1,8
OJH2XIUs0bU,1,1,6
OJQA9cvJJJs,24,2,2
OJeuyJfxw10,10,0,12
OK064zvrhgc,15,0,14
OKHhRSDi0Xo,20,0,8
OKLTLqNOHL0,24,0,8
OK_a-GEQK7g,26,1,17
OKcRvqJlQog,10,0,17
OKfys3sHZi4,23,0,10
OKuhVCXAtMk,19,2,6
OKyyFEYxG8w,24,0,8
OLSkSvrr2g8,25,0,3
OLlEtvXjRaE,20,0,11
OLunNKIjbPQ,24,0,15
OLxY7H4Z1js,24,0,8
OM1w-8sHRE0,23,0,11
OMGk7z2NUOo,22,0,9
OMIUotpyH28,20,0,7
OMTiqcC2l5s,2,0,10
OMhFMyqIhu4,22,1,14
OMjDI2NqQ9M,10,1,14
ON-VStdXr34,23,0,7
ON9_T5DnMr8,10,0,9
ONBW5e5qCYk,22,0,14
ONb47oAeDuw,17,0,4
ONm1QGmpjRQ,17,0,15
OO3jLFOE-_c,22,0,9
OO8a4lEt_WY,24,1,7
OOAAildICq8,22,0,14
OOG2iJUrpKg,10,1,4
OOMxU9f1FBU,10,0,13
OOSKSDAsF60,10,0,7
OOV0QYtaYE4,24,0,13
OObQryzR6KU,22,0,18
OOeOc8rdh9s,25,0,6
OOv7GglpyF0,24,0,7
OP7nt2kbQDI,22,0,1
OPAIhKu4GGc,24,0,12
OPSitZaGEwU,22,1,10
OPWwpcoqlfo,24,0,7
OPZu0fDqN18,19,0,8
OPfwpomORaA,24,0,12
OPjBYKRU4Zg,24,0,12
OPo5_EBO5JM,1,1,13
OQ0G4K2YGr8,23,0,9
OQBzhINE358,17,0,8
OR90YT2BtH0,15,0,6
ORAdcQNyNTs,24,1,6
ORJquC1xff4,17,0,11
ORMbWis1dtQ,24,0,10
ORQGaW8w_XU,22,2,8
ORQd1W9n4TA,26,0,12
ORYgMXQ8Kqg,10,1,8
OReT2C0vM4c,24,0,12
ORwwxQdTLLA,22,0,13
OS9So2JVZ54,24,5,7
OSKsleim2Fc,22,0,3
OSN6SnUGs3Y,24,0,11
OSNXXbaQlA8,22,0,13
OSRMoNKftyk,10,0,16
OSY8km9nsyA,22,0,11
OSeYRL3_03E,25,0,5
OSjuuTM-Raw,19,4,7
OSs8RokO4nM,10,0,17
OSwhSD7KU48,22,1,14
OSxjKqeYep4,24,0,14
OT1cVUkrKMU,24,1,5
OT9Dy9SuLYI,19,0,13
OTXU-uRxOQI,28,0,7
OTYrFZ4gkG0,22,0,11
OTpUSJ7qz4M,22,0,4
OTrhDBqurnU,25,7,8
OTtmQdtW3IA,20,0,7
OU6XUR1ZKxE,24,2,4
OU6u0PSsYFs,25,0,7
OU_PEpGZwVk,17,0,7
OUb48jYFxcQ,24,0,12
OUfXN14oGAc,24,0,5
OUiXqKyzRw4,25,0,12
OUro96PzZrE,10,0,5
OV1uvXopivk,24,0,11
OVGNs3lUCfI,20,0,8
OVcTOY8BCkk,24,0,7
OVoLF95n6fA,24,0,19
OVpOIYtgEes,25,0,1
OW2mShPGIiY,24,0,13
OW6hgO-OLDk,24,0,8
OWBvPonqH48,17,2,5
OWJftdwj2_I,24,0,9
OWLzZGowbDU,22,0,9
OWXYFlznYGk,20,0,10
OWcMuj9kLuY,22,0,18
OWqdvXOgNtA,26,0,13
OWutA5u7Gg0,25,0,13
OX3g7RmuIlI,24,0,9
OX7ySn5KN0Y,23,0,8
OXHCt8Ym9gw,10,0,12
OXJVw_os3Jg,24,0,10
OXTJYE8vatk,28,0,9
OXwQveRDDh0,1,0,13
OY3kBWifZ3A,26,0,10
OYHJCUn8Xog,17,0,14
OYU3DndQrOY,26,2,8
OYWWnd9ACMI,10,0,8
OYYRDIll9b0,24,0,11
OZP3UYqb8OM,24,0,8
OZWVYohBGGM,25,2,6
OZ_SmGdwqog,24,0,7
OZdK1czhuv8,10,2,9
OZhMjD4B1iY,23,0,3
OZo8EUq3Be0,17,0,8
O_6qWt4R2jM,22,0,10
O_B-0iPCbaU,24,0,11
O_Fcw4h-Jbw,24,0,9
O_KCBznymPM,22,0,11
O_KbO20Tk0k,2,0,6
O_QYTCkb12Y,19,0,14
O_Xe5UsFlF8,24,0,11
O_hj9Ge-Fdk,22,0,16
O_lmP7e_oY4,24,0,14
O_m8yn3L_qE,24,0,18
O_nKiUfvP-o,20,1,10
O_ri_EHavSo,23,0,17
O_wEfa49HTo,26,0,13
O_wOUHFkvLo,26,0,12
OaZ_GfGeZTQ,28,0,5
Oadl6yXbB5Y,17,0,11
Oaf7X2KbHMU,26,0,11
Ob12nAB6zrw,24,0,7
Ob4ZnKk9XZA,22,0,14
ObIXVq-AAtw,22,0,9
ObKuB8Dl5aQ,25,0,12
ObZjZUQw_I8,25,0,9
ObaxPDAo4m4,17,0,6
Obp2UCcbUPg,19,0,8
Oc-fECSKjok,24,0,8
Oc97wFaLoeU,17,1,10
OcE_DzYE_AM,23,0,12
OcVmaIlHZ1o,24,0,8
OcdqBGNFVJE,27,0,9
OciEHivxBQU,22,0,14
OcmhKNGBiVA,15,0,16
Od8TbOUMzdo,20,0,1
Od8klTsEYAI,10,0,18
OdDPbNEBO-M,20,0,13
OdImJTHrrSY,24,0,8
OdSPsUvM-co,24,0,10
OdZ_SxX66g8,10,1,6
Od_HnxliT7g,10,0,1
Odbf3qFDka0,25,0,4
OdejlxzCD4w,24,0,10
OdjIn6PWzL0,19,0,13
OdlQsFW2dRM,10,0,8
Odw-zLMPgXU,24,0,12
OeJR8q59VWE,23,0,7
OeK9X9jvocc,27,0,10
OeiVClfFm8Q,24,0,13
Of02ynLY1mI,24,0,12
Of6do3kVUmo,23,1,11
Of7tyO08h_Y,23,0,14
OfJ-vawe7AM,24,0,13
OfQ6SR4Zrro,25,0,8
Ofag23zAsHM,24,1,16
Ofc1GnQPnxE,25,0,2
OfhzA5bzag4,22,0,14
OfiTjMBS6_s,27,0,6
OfioqekV600,2,1,7
OfmfBTfJPE4,24,0,13
Ofq2Kxk7yQo,1,0,8
OfrON8RTNkQ,24,0,13
OftYIwYVTEk,15,0,10
OfyOT4r1K2I,10,0,13
Og1n6hkf05Q,24,0,11
Og247Yw9Txw,28,2,16
OgJJ9vYCvrM,24,0,8
OgPyEjR5Ik0,24,0,6
OgjesIh0aQ8,26,0,13
OgoFHAGIgHQ,23,0,5
OgtqX7IGGgc,17,2,7
Oh1fNVJYhHY,10,0,5
Oh7tMgq2byo,1,0,8
OhCk0OmKVhg,24,1,11
OhDYXWNh7j4,15,0,11
Oh_ET8BH4xg,24,0,9
Ohj1aiY8bt4,22,0,16
Ohn1Ka8nZZk,22,0,11
Ohzs184jY_Q,24,0,8
OiDp8Ss766Q,1,0,9
Oig8yVz5NF0,24,0,12
Oj92ZlkaVlQ,1,0,8
OjL2NdoFohc,23,0,11
OjbjlNbQqLc,10,0,10
OjokJ0Czl-s,23,0,10
OjrvmB8DogQ,24,0,15
Ok0GDvrnaR0,22,0,7
Ok14lpoX2Jw,24,0,17
OkWFdNYcorA,24,0,12
Okgr2EzC9LA,10,0,10
OkjIjNPrhss,22,0,12
Okyozfhsqng,25,1,8
OlHb1qH-zS4,10,3,6
OlOlUNcfYdo,27,0,8
OlXr5YD-MWA,10,0,13
OlZO6CavlTQ,24,1,12
OlkGAxw-XMw,24,0,12
Om64KMHCRyw,22,0,8
Om6W3JBfmFU,22,0,9
OmPsIm1IyKg,23,4,6
OmRTcVn7YnU,22,0,7
OmX7SH4ipOY,10,0,8
Omyhnfi398g,23,0,8
On0coppqs1w,24,0,8
On6Pm4M-dQQ,10,1,14
OnFFWpfpO0M,24,2,7
OnGLgzTecsU,20,1,16
OnNK22HWAHQ,17,0,13
OnN_030drrw,24,0,10
OnpvBCth-wI,22,1,12
OnrbgqByExQ,24,0,12
Oo1x6qnW5pQ,22,0,16
Oo9S3IMAuRw,24,0,1
OoBRXToqjNU,15,1,8
OoTL-zzaBsc,23,1,17
OoeHeLHxbGY,20,0,12
OojvqO0jRms,19,0,15
OolkLDuoQOo,1,0,12
OovCrLvCPHY,10,0,9
Op2a4c31rYI,24,0,7
OpDYiWjUZZ0,22,0,18
OpHHlEcDv54,17,2,6
OpKbLVjijfs,24,0,9
OpLbPSGwRLY,2,0,7
OpXP1gqr8Bw,22,2,10
OpZc8RQEfcw,23,0,7
OpZmGCfmLWM,23,1,11
OpfAO1Vhd-8,23,0,8
Opxhh9Oh3rg,10,0,13
OpyhppG5hC0,24,0,10
Oq4dN5G1_GQ,24,0,12
Oq8muDiAsJ8,23,1,18
Oq9I4U51lDc,10,0,15
OqFTdCwNWN4,20,0,14
OqKAJBc_JcY,17,0,17
OqOd7OPuUvE,24,0,14
OqXN-cYX9z8,23,0,1
OqZIwUpNfy4,24,0,9
OqfiM8zEzQA,24,1,14
Oqgsilq9osI,19,0,12
OrC-h9a3mDk,24,0,9
OrFyzG5yTC4,20,0,18
OrHIayxw5So,20,0,9
OrOIb4FSd2Y,25,1,9
OrYUCesT4Jg,22,1,8
OrbZjYuXAL0,17,0,8
OrcSQAGed1U,24,0,13
OreKZLownjM,10,0,9
OrnZ58RXEpc,10,1,3
Orw9Y0-i_i0,22,0,8
OsMusZCKX4I,19,0,11
OsQJANL9cwk,22,0,20
OsRogAzmsF8,10,0,12
OsX-ZgzUB0Y,26,0,10
Os_6c5j6YiQ,10,0,15
Os_heh8vPfs,10,0,15
OsaBg8vf-RU,24,0,10
OsnF0TZifXQ,20,1,13
OtDNklFszJ0,10,0,15
OtNnyGq31P0,24,0,8
Otft2xPBJ4Q,25,2,9
Otlyu8-wE2A,23,0,14
OtnSWvELXG0,17,0,9
Ou6NLdDg7Lk,25,0,8
OuhryPM87oI,24,0,10
Ov1V-mA5TWM,22,0,7
OvF1eKT-X8w,17,0,12
OvIk6BDkVE4,10,0,19
Ovd2WHBAOMk,1,1,10
OvgWJAd405Y,22,0,7
OvioeS1ZZ7o,10,0,13
Ovt46utJ_h0,24,0,14
OvtoY0lfYJ8,10,0,13
OvuNv834ja0,24,0,12
OwOX0GojWvI,17,0,4
OwRd-TksOmc,24,1,16
OwUNNEagM1M,24,0,11
OwgexhjvANQ,22,0,8
Ox-uhIelIDo,22,0,22
Ox8DGusQt9I,22,0,11
OxMhf1-Q7v8,24,0,5
OxVy7wAK0Jw,24,0,12
OxZOC8BO7EI,1,0,11
Oxbbkd9fR_U,25,0,2
Oxbjowd4eCw,23,0,14
Oxin5_w1f9o,23,0,14
OxnSjJVkoCs,24,0,14
Oxr1geNL37g,17,0,10
Oy9MU20GD50,24,0,1
OyGFYyQDoSo,24,0,8
OyYQJRK0QtY,24,7,2
OyYgLdzLJn0,10,0,9
Oye476ChS-Y,15,1,9
OynaPLyIKnE,24,0,9
OyqY-dtrgDA,10,0,17
OzZf7IyhJWs,24,0,11
OzjVtdiD8qA,22,0,9
Ozp7CcwSdoU,22,0,10
P-4Q4YzsX30,23,0,14
P-5TrXiwV6E,22,1,7
P-AB0YqSnEQ,24,0,7
P-U_vePEwVQ,22,3,7
P-ei7aKDQ80,17,1,4
P-fMvMQm3Pg,24,1,10
P-tiAUgXBPQ,26,0,14
P-tr9quZQVE,24,0,16
P-xw8z6knWY,24,0,16
P-y7tZor8lI,20,0,9
P07HOoXLueg,1,0,4
P0JBkd3mJ74,10,0,15
P0JZUIjo5KI,24,0,7
P0Lr2vakivw,24,0,10
P0WAUmYk-Vw,24,0,12
P0_Hn0DSTKY,10,0,13
P0qoLte1egA,17,2,9
P0ucir_a250,24,0,14
P11CcrQUPLc,19,0,16
P18SutoOFPE,24,0,13
P1JF6k6qVDM,24,0,12
P1O5KUF6oBQ,25,0,10
P1UZTj1h1a0,17,0,2
P1hDkzDcNkU,20,0,16
P24AvrKJWAY,10,2,17
P28iiQisBAI,17,0,13
P2J6V0ZroKs,20,0,8
P2QkJwjh3HQ,1,0,14
P2WN35hWy4A,10,0,10
P2ZMu1eUtYQ,15,0,9
P2_zPspJ7A4,10,1,9
P2oPmRvZjnQ,24,0,10
P2peNGa05-c,23,0,6
P2q99EKBJMo,22,0,16
P2yGGGVwZ2Q,24,0,7
P2ywwAYFfbU,22,0,9
P38iJOMtQlI,25,0,9
P3Cn1eZ0GPQ,10,1,9
P3JcdUqaZI8,24,0,6
P3OEvX6MHYw,17,1,3
P3P0Gzr4WEo,20,2,9
P3RDMYyMQvY,22,0,6
P3UrX880CsE,20,0,14
P3eVtMFTrts,19,0,12
P3p3_i-bmms,24,0,8
P3vUkNUkTYI,23,0,18
P44TYutyKWQ,24,0,12
P44wC6LftMs,20,2,9
P4DxLbb8_20,17,0,9
P4MunVGijbo,24,0,10
P4OU2NuCOWo,24,0,11
P4eRPhW8YD8,22,0,9
P5TwC8BQHt8,20,0,13
P5WNUgTiy30,17,0,10
P5cJulP2NWs,22,0,8
P5hTQQkxpSg,24,0,10
P5lC_xrsk0k,24,0,7
P5nrKOhnFKc,17,0,7
P5zouxkguEM,23,0,12
P626fwC5phM,24,1,9
P6XuNif9uUs,24,0,12
P6h63H_MevE,10,0,15
P6sEVRj87gQ,24,0,13
P6sTH0NiKN8,22,0,16
P7QtLjBjbXs,24,0,10
P7RezBq3bbk,24,0,9
P7XGhWcwKdQ,1,1,7
P7hG0rtA6nY,17,0,11
P7m1FRbVYz0,17,0,8
P87nyopBF_M,22,0,8
P8DctTDSDco,23,0,9
P8lxQ-1oM1I,10,0,10
P98ZjaWVgp4,25,0,12
P9RmDgrSdLA,24,0,12
P9WWA2SGxWk,17,0,13
P9tKTxbgdkk,10,0,19
P9xcj_rGO3I,24,0,9
PAKFzFqJa58,10,0,13
PAfbByIKQEE,24,0,16
PB9E6wyEt7Y,23,0,15
PBDsj8V83vc,20,1,13
PBT4Klbldq4,24,0,10
PBXpoQgRBj0,1,0,12
PBf6a6pth-c,22,0,18
PBmLS5Wje5k,23,1,12
PBqYQ5e338c,10,0,11
PC2UEz2t08Q,10,0,14
PC2xGvTBeOc,26,1,11
PC6pLyI64kA,24,0,13
PCWl_pm0pNQ,10,0,6
PCZHpTNmrs4,26,0,8
PCZYPgprwFk,24,0,11
PCeuWFEwR8o,24,0,7
PCmniVfpy_Y,15,0,8
PCupTKYKpmE,10,0,3
PD06kdGBaFk,20,0,10
PDC2ytw7wtQ,24,0,17
PDEoHDqovy8,22,2,10
PDMNuf4b7w8,17,0,3
PDMQpgMDjeU,28,0,9
PDqQqqRUrUA,10,0,11
PDyZCL9OrQQ,24,1,16
PE1H5vXuH4E,2,0,11
PEKkdIT8JPM,10,4,7
PEPr-Axu470,24,0,11
PEUdpV9KiBk,19,0,8
PEdU68dxd9M,17,0,16
PEmrYAGNog8,25,0,9
PEoaf5tYZkY,24,0,13
PEz9jAqjoHo,26,1,12
PFE8oBahkKM,25,0,12
PFMHmQf-A3c,24,0,9
PFN_A4SMruM,27,0,1
PFiTtVgYbL0,25,0,3
PFojpAijb3k,24,0,8
PFoyHiaUDVo,23,0,9
PGGdneG9g3Y,24,0,13
PGI2QWZIijU,1,0,13
PGN_SZRhpW0,22,0,13
PGTykNGVOmc,24,3,5
PGeuPJS5lIw,25,0,12
PGi_br6XRhA,25,0,1
PGtvajhIebY,22,0,12
PH7yDEH3Oek,26,0,21
PHEb96pRMn4,24,0,17
PHNJbCvs9sc,20,1,12
PHW3GmSPwzU,10,2,13
PHaweMN0grU,25,3,8
PHyNQosoZbc,24,0,16
PIBsD-TL-a8,24,0,12
PIbrgUPHJus,10,2,13
PImKEM1gZ1I,23,2,11
PIo0Ab-_3WM,24,0,14
PIs6pYSTYAM,22,0,15
PItvX19oB7w,24,1,10
PJ3eWVooTNo,28,0,15
PJ4rNzqkGHA,10,0,5
PJ5ezKs1f68,24,0,11
PJE0Kc7KaKE,24,0,11
PJZFIiido2E,24,0,8
PJg9GT-r0cA,22,1,9
PJpZM-uV-DY,24,0,10
PJu2MryOzwA,17,2,8
PJwBsOmQcCs,19,0,11
PJzY6RzLAlY,24,0,8
PK5W7vyqMH4,26,1,11
PKVo3jNsRcQ,25,0,7
PK_3HuGcVqc,24,0,9
PKb1h_qakwk,24,0,8
PKgI8wjfQl0,28,0,10
PKgZ7m_QjDw,24,2,12
PKhZcctHvDk,24,0,9
PL4KjQODZDc,22,0,15
PLEw2sG-6A4,24,0,13
PLRJtDkO0iI,22,2,5
PLYM3Y_G7JA,20,1,2
PLmbj8IFG3c,10,0,9
PLnwgxj5_6c,22,2,3
PLvFvtkSYx4,23,0,9
PM4y5VGZPKo,23,0,15
PM5S1fNaDpQ,22,1,11
PMXvutwDmKI,27,0,15
PMrxDUr2OEE,17,1,13
PMscp5lWRdM,10,0,11
PN1sBUYNrls,19,0,12
PN4Xhf9egus,20,0,12
PNGRlZYns3Y,17,0,8
PNLKXNax24Y,1,1,6
PNYrglsSEKI,24,1,15
PNo4ZilrVS0,22,0,7
PNx8ySP3wbA,26,1,10
POCnB7zJvOQ,23,0,14
PODeZH9GQeg,22,0,11
POLRVtqeW8g,24,0,8
POd7PG48TfU,22,0,13
POe9SOEKotk,10,0,19
POj-XdOciqI,28,0,10
PPDDfnrenF4,19,0,11
PPXrHGO95S0,10,0,12
PPiuHeDowQ8,22,0,8
PPnwdgy1ZAo,22,3,11
PPpRJPTPAGM,24,0,17
PQFmbcSA-qg,24,1,9
PQHkZ6zAuJU,28,0,7
PQ_ZWqxo9tI,15,0,15
PQhxQIA0CJY,24,0,10
PQwrW6aBvxE,24,3,7
PR0fs3HONqc,25,0,5
PR3lnpRbyzA,24,0,6
PRATYjkRhuA,27,0,6
PRBeFOH0PlQ,17,0,3
PRFL7dEl0JM,1,0,8
PRHZVxz2uug,27,0,11
PROXrrj-bqc,22,0,5
PRQ3k84bVuA,1,0,3
PRcK0Rv6epI,26,0,10
PRfIUPQju4w,10,0,11
PRgFXgTXvEE,23,3,8
PRnx114IW_Q,17,0,8
PRt9PTDZ7iE,10,0,5
PS0qkO5qty0,10,0,18
PS9QyndEuB0,24,0,14
PSGKK1YXg5g,26,0,13
PSQM3QzIn6o,24,0,7
PSYRbJjIT6U,10,0,9
PS_E6MZikLc,19,0,11
PSh9HEiH8GA,24,1,6
PT-nQdonmQ4,24,0,8
PT4KEswuvz4,24,0,9
PT7I_I9HSc0,24,0,7
PTJ1EXVUbQ0,24,3,10
PTfPWxjgjoM,24,0,13
PTkNf6ukw4c,26,0,11
PTrmf6oZ46c,23,2,8
PTyWnhAEzq4,22,0,11
PU7qE1G4acg,25,0,8
PUTgGqDp4hY,24,0,7
PUsN1tolhwU,24,0,9
PUtY4IyFzlY,24,0,9
PUvGP9RZs4c,24,0,9
PVFxRVel3vc,10,4,10
PVm9-lgE3SI,10,0,14
PW1rtJTykG4,10,0,8
PWPmHqN9R9c,24,0,10
PWSJ_Fg2JH8,10,2,7
PWgAgRfdOHg,24,0,15
PWkJVMNdS0Q,24,0,19
PX--PhVAWBw,22,0,4
PX9f5MwYcns,20,0,3
PXE2Ykf8fXQ,10,0,9
PXTb_JXntao,25,0,13
PXcw20h7_0c,23,0,14
PXemHTr_xLs,23,0,11
PXnQglF4BG4,1,0,14
PXo663ORa_c,22,0,17
PXoBK7fVK8o,23,0,11
PY1ArhEwAMU,1,0,11
PYD9YHSv6TA,25,4,3
PYDKM_Retak,25,0,9
PYEVnaYJHwE,17,0,7
PYFBnLU1A8g,22,0,5
PYato24e5xc,24,1,11
PYhcavEDyII,17,0,4
PYkmjaO0Yi8,23,0,17
PYlsLs7jY1k,24,0,14
PZ5fd9rdH7I,15,0,13
PZLYhJosHxY,22,0,14
PZVDDCGee08,23,0,11
PZoHO1egA0Y,24,0,12
PZsE74XIkOQ,24,1,16
PZyWP3lqnZM,24,0,10
P_Hlvg9eZEQ,26,2,8
P__I2FbmPg0,23,0,13
P_f2TwGY1XQ,22,0,16
P_ndbBYvpiQ,20,0,7
P_x5JmRcV8k,24,3,13
Pa--KeozbOw,24,1,14
Pa6355bRHmM,24,0,9
Pa9IiYszGDY,2,2,10
