,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
2021-06,0.03783408,0.008177507,0,0,0,0,0,0,0,0.063539702,0,0,0,0,0.01997434,0,0.011824655,0,0.008351834,0.01990215,0,0.028916726,0.016758699,0.029248994,0.008875357,0.018465378,0.017177171,0.04368406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07,0.019723434,0.007244102,0,0,0,0,0,0,0,0.07152454,0,0,0,0,0.026120995,0,0.013941327,0,0.01713297,0.017798083,0,0.025488402,0.062710384,0.023766732,0.008051673,0.043299937,0.016415952,0.015172291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08,0.016345082,0.005982664,0,0,0,0,0,0,0,0.062462114,0,0,0,0,0.01964645,0,0.017016026,0,0.023705554,0.019262429,0,0.026785672,0.020685372,0.021956208,0.009830384,0.017603784,0.000660132,0.037605532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09,0.017003904,0.008287224,0,0,0,0,0,0,0,0.083224874,0,0,0,0,0.018495346,0,0.012984613,0,0.03203823,0.03300705,0,0.030011149,0.023756776,0.024967741,0.016289107,0.019785998,0.019231003,0.028492848,0.135695162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10,0.018996383,0.004801564,0,0,0,0,0,0,0,0.061030297,0,0,0,0,0.015737848,0,0.011233287,0,0.029662808,0.036922577,0,0.040949651,0.023883192,0.024158804,0.013154076,0.013494395,0.024737662,0.023214646,0.095749805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11,0.020318651,0.006558528,0,0,0,0,0,0,0,0.053640602,0,0,0,0,0.015774664,0,0.012920958,0,0.025402161,0.028494357,0,0.033838773,0.029547745,0.023990174,0.008867739,0.019174583,0.019489155,0.019935656,0.015708165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12,0.014626593,0.013839869,0,0,0,0,0,0,0,0.049937455,0,0,0,0,0.023445708,0,0.011287578,0,0.013390957,0.031629443,0,0.035113613,0.033474849,0.027698698,0.007077006,0.015674174,0.028230162,0.017666897,0.023583822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01,0.023890598,0.011955019,0,0,0,0,0,0,0,0.046458598,0,0,0,0,0.026682149,0,0.010784329,0,0.02053037,0.013273393,0,0.037375747,0.021390084,0.026491208,0.008348344,0.023412911,0.012817639,0.011777823,0.012564935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02,0.020026327,0.013062653,0,0,0,0,0,0,0,0.078606518,0,0,0,0,0.031410229,0,0.012711737,0,0.02078252,0.01992711,0,0.042247517,0.02500146,0.024139005,0.010572745,0.018019235,0.028399348,0.019920268,0.021277016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03,0.022721862,0.015422729,0,0,0,0,0,0,0,0.046239695,0,0,0,0,0.032936914,0,0.015987806,0,0.020181454,0.023486363,0,0.037115218,0.024970472,0.026090549,0.008498525,0.018160688,0.026021563,0.018088429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04,0.026584994,0.019923299,0,0,0,0,0,0,0,0.049622351,0,0,0,0,0.016150545,0,0.012694619,0,0.017389674,0.01695131,0,0.033066621,0.021425203,0.024687612,0.007881954,0.021289958,0.020352376,0.011132294,0.023844994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05,0.016555998,0.011342451,0,0,0,0,0,0,0,0.05316339,0,0,0,0,0.020698762,0,0.013751726,0,0.02455995,0.030750296,0,0.041585525,0.027301105,0.025502536,0.007497481,0.018783349,0.020466777,0.017355748,0.021067629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06,0.015463387,0.012854307,0,0,0,0,0,0,0,0.084342391,0,0,0,0,0.024206287,0,0.013016816,0,0.025414386,0.01805492,0,0.034533008,0.021578078,0.026968919,0.018826149,0.020990106,0.017596166,0.01391411,0.033438427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07,0.021401146,0.012414667,0,0,0,0,0,0,0,0.041298084,0,0,0,0,0.01801633,0,0.015618774,0,0.0205275,0.025934986,0,0.032168301,0.020871525,0.027746361,0.010173642,0.015919073,0.020997012,0.013649921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08,0.021335431,0.013704097,0,0,0,0,0,0,0,0.071084124,0,0,0,0,0.020072539,0,0.012213443,0,0.023490186,0.028131892,0,0.033989987,0.031134351,0.026451674,0.007533269,0.018142948,0.012874727,0.012515557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09,0.046031766,0.001962962,0,0,0,0,0,0,0,0.047163055,0,0,0,0,0.009392772,0,0.014742147,0,0.019999291,0.040291038,0,0.031552891,0.026802744,0.026356934,0.007684701,0.016066473,0.029845223,0.025765481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10,0.034756517,0.009759161,0,0,0,0,0,0,0,0.042245599,0,0,0,0,0.024872165,0,0.016519101,0,0.018585817,0.020409948,0,0.03190828,0.034898534,0.020356205,0.006081164,0.014164538,0.033363131,0.008875253,0.017549774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11,0.016073585,0.011643042,0,0,0,0,0,0,0,0.046363449,0,0,0,0,0.016072662,0,0.01264052,0,0.010341303,0.02054502,0,0.021513704,0.018440848,0.017864923,0.00921298,0.013875217,0.015627062,0.014944826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12,0.015973306,0.012074265,0,0,0,0,0,0,0,0.056396817,0,0,0,0,0.015524372,0,0.035288911,0,0.017291933,0.025120822,0,0.031194457,0.017063395,0.024330882,0.006488003,0.012555058,0.014058218,0.011880401,0.018224149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01,0.01850523,0.013898451,0,0,0,0,0,0,0,0.037578344,0,0,0,0,0.025164634,0,0.011726877,0,0.019976522,0.025054444,0,0.038401502,0.02229238,0.019732385,0.006832264,0.015294215,0.016792246,0.01672766,0.024842859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02,0.010005537,0.015919875,0,0,0,0,0,0,0,0.039533737,0,0,0,0,0.016768313,0,0.011942229,0,0.017571158,0.024385039,0,0.047992425,0.021934769,0.039108608,0.006188891,0.014381229,0.013999382,0.003874116,0.027856689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03,0.017617714,0.008139667,0,0,0,0,0,0,0,0.054493982,0,0,0,0,0.026558057,0,0.011634402,0,0.019862255,0.031828656,0,0.031087509,0.019698893,0.023115801,0.007184404,0.016339684,0.017196858,0.016269022,0.023700066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04,0.034953459,0.010848943,0,0,0,0,0,0,0,0.056983892,0,0,0,0,0.014720291,0,0.01349591,0,0.017187265,0.027937969,0,0.033839217,0.038230275,0.030503011,0.00797743,0.024502224,0.0176439,0.027853005,0.024396111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05,0.028851872,0.016251065,0,0,0,0,0,0,0,0.034842091,0,0,0,0,0.01883747,0,0.013010881,0,0.01761583,0.026314178,0,0.035979738,0.031052883,0.036019312,0.007863328,0.016717191,0.010671038,0.019718024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06,0.033753483,0.009453562,0,0,0,0,0,0,0,0.060198841,0,0,0,0,0.028534487,0,0.009662062,0,0.018966136,0.018416982,0,0.028506404,0.019798035,0.028286593,0.005451927,0.011888027,0.016409908,0.008354851,0.020662462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07,0.018403563,0.013137191,0,0,0,0,0,0,0,0.054496881,0,0,0,0,0.025455501,0,0.014532236,0,0.019074817,0.029733485,0,0.031404941,0.013770053,0.03468266,0.009981214,0.015865168,0.020249665,0.01593799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08,0.014523947,0,0,0,0,0,0,0,0,0.030728582,0,0,0,0,0.028575542,0,0.011783079,0,0.018554266,0.019706712,0,0.029239764,0.0144995,0.032757404,0.010343663,0.035542402,0.016485265,0.003280624,0.019551557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-09,0.013582372,0.024325953,0,0,0,0,0,0,0,0.038350867,0,0,0,0,0.025336588,0,0.012850581,0,0.01846578,0.027272195,0,0.023664266,0.017433523,0.025619996,0.010839656,0.015490185,0.013288451,0.009530064,0.032781592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-10,0.01292764,0,0,0,0,0,0,0,0,0.03971229,0,0,0,0,0.0274738,0,0.011270795,0,0.021361958,0.033189956,0,0.043448006,0.017442364,0.030923197,0.009246905,0.015999704,0.022947306,0.012767684,0.043208845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11,0.028091472,0,0,0,0,0,0,0,0,0.039847964,0,0,0,0,0.025646492,0,0.012273271,0,0.01956844,0.036013397,0,0.027846452,0.032808171,0.036774485,0.007031915,0.017354778,0.041210988,0.016351848,0.020429709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12,0.020657425,0.021284918,0,0,0,0,0,0,0,0.03352352,0,0,0,0,0.023815039,0,0.01249279,0,0.024005186,0.0625135,0,0.025181657,0.019652336,0.026884811,0.008076587,0.017566618,0.021761741,0.027692646,0.033697019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01,0.033461663,0.008122384,0,0,0,0,0,0,0,0.054737836,0,0,0,0,0.025561494,0,0.011444299,0,0.018139498,0.016156913,0,0.023975513,0.01580001,0.033159879,0.009668282,0.01772678,0.01972686,0.01340035,0.021027137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02,0.01362898,0,0,0,0,0,0,0,0,0.035960905,0,0,0,0,0.036631823,0,0.0149876,0,0.024923873,0.017773858,0,0.021151001,0.014533133,0.035185565,0.010195334,0.023404652,0.021284691,0.014829241,0.035718843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03,0.017870348,0,0,0,0,0,0,0,0,0.03078451,0,0,0,0,0.023012505,0,0.012086418,0,0.021347743,0.022983965,0,0.031090291,0.017089711,0.030312725,0.007573652,0.020556046,0.017613527,0.009157883,0.022524938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04,0.029346945,0,0,0,0,0,0,0,0,0.040304604,0,0,0,0,0.040304863,0,0.011244471,0,0.023779488,0.022710375,0,0.026674395,0.015253049,0.033285041,0.014078888,0.026842276,0.017382214,0.02950241,0.026715539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
